場所コード,場所名称,場所略称,場所検索名称,郵便番号,住所１,住所２,住所３,電話番号,担当者,備考,方面１コード,方面１名称,方面２コード,方面２名称,使用停止フラグ,登録日,登録時刻,登録社員コード,更新日,更新時刻,更新社員コード
"0002388","双葉地方広域市町村組合南部衛生ｾﾝ","双葉地方広域市町村組","ﾌﾀﾊﾞﾅﾝﾌﾞｴｲ","","福島県双葉郡楢葉町大字上繁岡字山神160-2","","","0240-25-4609","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002389","相馬地方広域水道企業団","相馬地方広域水道企業","ｿｳﾏﾁﾎｳｺｳｲｷ","","福島県相馬市大野台２丁目3-5","","","0244-35-6702","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002390","ＤＩＣインテリア福島工場","ＤＩＣインテリア福島","ﾃﾞｨｰｱｲｼｰｲﾝ","","福島県石川郡平田村大字駒形字小舘270-8","","","0247-54-2990","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002392","ﾌﾛﾝﾃｨｱｴﾈﾙｷﾞｰ新潟　新潟発電所","ﾌﾛﾝﾃｨｱｴﾈﾙｷﾞｰ新潟　新","ﾌﾛﾝﾃｨｱｴﾈﾙｷ","","新潟県新潟市北区太郎代1345-5","","","025-257-4647","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002393","四季彩一力","四季彩一力","ｼｷｻｲｲﾁﾘｷ","","福島県郡山市熱海町熱海4-161","","","024-984-2115","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002394","ミヤマ工業","ミヤマ工業","ﾐﾔﾏｺｳｷﾞｮｳ","","福島県双葉郡楢葉町大字波倉字小浜作12","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002397","ﾊﾟｲﾝﾗﾝﾄﾞ　みさきﾌﾟﾚｽﾃｰｼﾞﾘｿﾞｰﾄ","ﾊﾟｲﾝﾗﾝﾄﾞ　みさきﾌﾟﾚｽ","ﾊﾟｲﾝﾗﾝﾄﾞﾐｻ","","福島県いわき市小名浜下神白字大作9","","","0246-92-1117","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002398","東曹産業　仙台工場","東曹産業　仙台工場","ﾄｳｿｳｻﾝｷﾞｮｳ","","宮城県仙台市宮城野区港４丁目12-17","","","022-259-6090","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002399","陽日の郷あづま館","陽日の郷あづま館","ｱﾂﾞﾏｶﾝ","","福島県二本松市岳温泉1-5","","","0243-24-2211","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002400","東三番館","東三番館","ﾋｶﾞｼｻﾝﾊﾞﾝｶ","","福島県二本松市岳温泉1-7","","","0243-24-3311","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002401","いさみや","いさみや","ｲｻﾐﾔ","","福島県二本松市田沢字明内56","","","0243-56-2603","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002405","ホテルアルファーワンいわき","ホテルアルファーワン","ﾎﾃﾙｱﾙﾌｧｰﾜﾝ","","福島県いわき市平字大工町6-6","","","0246-22-8888","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002406","カメイ須賀川油槽所","カメイ須賀川油槽所","ｶﾒｲｽｶｶﾞﾜﾕｿ","","福島県須賀川市江持五林平203","","","0248-72-0351","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002407","福島県文化振興事業団県文化ｾﾝﾀｰ","福島県文化振興事業団","ﾌｸｼﾏｹﾝﾌﾞﾝｶ","","福島県福島市春日町5-54","","","024-534-9191","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002410","いわき市平競輪場","いわき市平競輪場","ｲﾜｷﾀｲﾗｹｲﾘﾝ","","福島県いわき市平谷川瀬字西作1","","","0246-23-3751","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002412","近藤産業高見工場","近藤産業高見工場","ｺﾝﾄﾞｳｻﾝｷﾞｮ","","新潟県長岡市東高見2-1-4","","","0258-24-7155","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002414","山形県企業局置賜地区水道事務所","山形県企業局置賜地区","ｵｷﾀﾏﾁｸｽｲﾄﾞ","","山形県米沢市笹野町字大森下八7409-1","","","0238-38-2912","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002415","三久商事　小名浜港給油所","三久商事　小名浜港給","ｻﾝｷｭｳｼｮｳｼﾞ","","福島県いわき市小名浜字吹松1-1","","","0246-53-2202","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002416","特別養護老人ホームこまち荘","特別養護老人ホームこ","ﾄｸﾍﾞﾂﾖｳｺﾞﾛ","","福島県田村郡小野町大字小野新町字美売57","","","0247-72-4566","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002417","箭内商店","箭内商店","ﾔﾅｲｼｮｳﾃﾝ","","福島県田村市船引町要田字寺向58","","","0247-62-5515","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002418","常磐興産ピーシー","常磐興産ピーシー","ｼﾞｮｳﾊﾞﾝｺｳｻ","","福島県いわき市好間工業団地16-1","","","0246-36-6860","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002420","双葉産業廃棄物処理公社","双葉産業廃棄物処理公","ﾌﾀﾊﾞｻﾝﾊﾟｲｼ","","福島県双葉郡大熊町小入野東大和久183-3","","","0240-32-6170","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002421","味覚糖　福島工場","味覚糖　福島工場","ﾐｶｸﾄｳ","","福島県白河市萱根桑ｹ作18-15","","","0248-21-0885","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002422","富里市役所水道事業所","富里市役所水道事業所","ﾄﾐｻﾄｼﾔｸｼｮｽ","","千葉県富里市七栄651-122","","","0476-93-3340","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002429","栃木ミツカン","栃木ミツカン","ﾄﾁｷﾞﾐﾂｶﾝ","","栃木県栃木市大塚町2436","","","0282-27-3113","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002430","相馬双葉漁業協同組合　磯部支所","相馬双葉漁業協同組合","ｿｳﾏﾌﾀﾊﾞｷﾞｮ","","福島県相馬市磯部字大洲38-3","","","0244-33-5111","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002433","クリーンコールパワー研究所","クリーンコールパワー","ｸﾘｰﾝｺｰﾙﾊﾟﾜ","","福島県いわき市佐糠町大島20","","","0246-77-3111","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002434","常磐プラスチック工業","常磐プラスチック工業","ｼﾞｮｳﾊﾞﾝﾌﾟﾗ","","福島県いわき市常磐上湯長谷町梅ｹ平69-2","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002436","西村山広域行政寒河江地区ｸﾘｰﾝｾﾝﾀｰ","西村山広域行政寒河江","ｻｶﾞｴｸﾘｰﾝｾﾝ","","山形県寒河江市大字日田232","","","0237-84-4225","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002437","三京　本社","三京　本社","ｻﾝｷｮｳﾎﾝｼｬ","","長野県中野市大字江部字立畷770","","","0269-22-3639","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002441","玉崎浄水場","玉崎浄水場","ﾀﾏｻｷｼﾞｮｳｽｲ","","宮城県岩沼市南長谷字宿1","","","0223-22-3345","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002442","芝浦工業大学高校ｾﾐﾅｰﾊｳｽ","芝浦工業大学高校ｾﾐﾅｰ","ｼﾊﾞｳﾗｺｳｷﾞｮ","","福島県南会津郡南会津町高枝原740","","","0241-78-2793","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002444","ＳＭＣコンクリート　四倉工場","ＳＭＣコンクリート","ｴｽｴﾑｼｺﾝｸﾘｰ","","福島県いわき市四倉町上仁井田千歳52","","","0246-32-3131","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002447","エヌビーエル仙台","エヌビーエル仙台","ｴﾇﾋﾞｰｴﾙｾﾝﾀ","","宮城県岩沼市押分字須加原92","","","0223-24-3881","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002451","長岡市水道局　寺泊水道営業所","長岡市水道局　寺泊水","ﾃﾗﾄﾞﾏﾘｽｲﾄﾞ","","新潟県長岡市寺泊町軽井238-1","","","0256-98-2485","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002452","ライフフーズ　第二工場","ライフフーズ　第二工","ﾗｲﾌﾌｰｽﾞﾀﾞｲ","","福島県郡山市富久山町久保田字太郎殿前40","","","024-941-2177","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002453","ＩＨＩ瑞穂工場","ＩＨＩ瑞穂工場","ｱｲｴｲﾁｱｲﾐｽﾞ","","東京都西多摩郡瑞穂町殿ヶ谷229","","","024-568-7141","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002467","双葉地方水道企業団　小山浄水場","双葉地方水道企業団","ｵﾔﾏｼﾞｮｳｽｲｼ","","福島県双葉郡楢葉町大字上小塙字小山6-2","","","0240-25-5341","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002469","菅波病院","菅波病院","ｽｶﾞﾅﾐﾋﾞｮｳｲ","","福島県いわき市四倉町字東1丁目54","","","0246-32-7001","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002484","イワタボルト栃木工場","イワタボルト栃木工場","ｲﾜﾀﾎﾞﾙﾄﾄﾁｷ","","栃木県塩谷郡塩谷町大字田所字八汐1601-6","","","0287-45-1051","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002485","会津高原夢開発　だいくらスキー場","会津高原夢開発　だい","ｱｲﾂﾞｺｳｹﾞﾝﾀ","","福島県南会津郡南会津町針生昼滝山857-150","","","0241-64-2121","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002486","ﾓﾘﾏｰｺﾝﾎﾟｼﾞｯﾄ 中郷工場","ﾓﾘﾏｰｺﾝﾎﾟｼﾞｯﾄ 中郷工","ﾓﾘﾏｰｺﾝﾎﾟｼﾞ","","茨城県北茨城市中郷町日棚室壺1597-4","","","0293-42-7852","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002487","浅田化学工業筑波工場","浅田化学工業筑波工場","ｱｻﾀﾞｶｶﾞｸ","","茨城県常総市大生郷町6138-9","","","0297-24-1100","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002488","双葉砕石工業　熱海事業所","双葉砕石工業　熱海事","ﾌﾀﾊﾞｻｲｾｷｺｳ","","福島県郡山市熱海町高玉字荒戸沢1","","","024-984-3336","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002489","福島県立勿来工業高校","福島県立勿来工業高校","ｹﾝﾘﾂﾅｺｿｺｳｷ","","福島県いわき市植田町堂の作10","","","0246-63-5135","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001473","東部ネットワーク郡山","東部ネットワーク郡山","ﾄｳﾌﾞﾈ","","郡山市富久山町福原字東苗内37-1","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001495","ブリジストン黒磯工場","ブリジストン黒磯工場","ﾌﾞﾘｼﾞｽﾄﾝｸﾛ","","栃木県那須塩原市下中野800","","","0287-65-3111","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001504","田村東部環境衛生組合","田村東部環境衛生組合","ﾀﾑﾗﾄｳ","","田村東部環境衛生組合","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001524","ホテル玉川","ホテル玉川","ﾎﾃﾙﾀﾏ","","ホテル玉川","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001547","福島県立南会津病院","福島県立南会津病院","ｹﾝﾘﾂｱｲﾂﾞﾐﾅ","","福島県南会津郡南会津町永田字風下14-1","","","0241-62-7111","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001556","沼尻保養センターぼなり","沼尻保養センターぼな","ﾇﾏｼﾞﾘﾎﾖｳｾﾝ","","福島県耶麻郡猪苗代町大字蚕養字沼尻山甲","２８５５","","0242-64-3333","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001559","リベラルヒルズゴルフクラブ","リベラルヒルズゴルフ","ﾘﾍﾞﾗﾙﾋﾙｽﾞ","","福島県双葉郡富岡町大字本岡字上本町578","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001560","日立製作所通信ネットワーク　郡山","日立製作所通信ネット","ﾋﾀﾁｾｲｻｸｼｮ","","福島県郡山市字船場向94","","","0249-44-1221","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001562","渡辺組石川合材所","渡辺組石川合材所","ﾜﾀﾅﾍﾞｸﾞﾐｲｼ","","福島県石川郡石川町字長久保285-1","","","0247-26-3077","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001563","ひらた中央病院","ひらた中央病院","ﾋﾗﾀﾁｭｳｵｳﾋﾞ","","福島県石川郡平田村大字上蓬田字清水内4","","","0247-56-3333","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001568","旭硝子　鹿島工場","旭硝子　鹿島工場","ｱｻﾋｶﾞﾗｽｶｼﾏ","","茨城県神栖市東和田25","","","0299-96-2211","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001569","日鉱冨士電子","日鉱冨士電子","ﾆｯｺｳﾌｼﾞﾃﾞﾝ","","茨城県日立市白銀町1-1-2","","","0294-23-7153","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001573","郡山ビューホテルアネックス","郡山ビューホテルアネ","ｺｵﾘﾔﾏﾋﾞｭｰﾎ","","福島県郡山市中町10-10","","","0249-39-1761","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001576","中川ヒューム管第二工場","中川ヒューム管第二工","ﾅｶｶﾞﾜ","","中川ヒューム管第二工場","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001577","中川ヒューム管第一工場","中川ヒューム管第一工","ﾅｶｶﾞﾜ","","中川ヒューム管第一工場","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001579","ﾆｯﾄｰﾎﾞｰﾒﾃﾞｨｶﾙ富久山","ﾆｯﾄｰﾎﾞｰﾒﾃﾞｨｶﾙ富久山","ﾆｯﾄｰﾎﾞｰﾒﾃﾞ","","福島県郡山市富久山町福原字塩島1","","","0249-25-0925","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001580","ＪＴ　郡山工場","ＪＴ　郡山工場","ﾆﾎﾝﾀﾊﾞｺ","","福島県郡山市字外河原8-1","","","024-944-1100","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001581","郡山ユラックス熱海","郡山ユラックス熱海","ｺｵﾘﾔﾏﾕﾗｯｸｽ","","福島県郡山市熱海町2丁目１４８－２","","","024-984-2800","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001583","日本全薬工業","日本全薬工業","ﾆﾎﾝｾﾞﾝﾔｸｺｳ","","福島県郡山市安積町笹川字平ノ上1-1","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001587","糸桜里の湯坂下","糸桜里の湯坂下","ｼｵﾘﾉﾕﾊﾞﾝｹﾞ","","福島県河沼郡会津坂下町大字見明字堤帰2115","","","0246-83-1151","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001589","休暇村裏磐梯","休暇村裏磐梯","ｷｭｳｶﾑﾗｳﾗﾊﾞ","","福島県耶麻郡北塩原村大字桧原字小野川原","1092-3","","0241-32-2421","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001590","矢吹ゴルフクラブ","矢吹ゴルフクラブ","ﾔﾌﾞｷｺﾞﾙﾌｸﾗ","","福島県西白河郡矢吹町松房314","","","0248-44-3886","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001591","立正堂米菓本舗","立正堂米菓本舗","ﾘｯｼｮｳﾄﾞｳﾍﾞ","","福島県喜多方市松山町鳥見山字松原41","","","0241-24-2547","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0001592","会津高田町学校給食センター","会津高田町学校給食セ","ｱｲﾂﾞﾀｶﾀﾞﾏﾁ","","福島県大沼郡会津美里町大字勝原字竹原814","","","0242-54-3418","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
